employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score
32175,Operations,region_16,Bachelor's,m,sourcing,1,32,3,4,0,0,61
46202,Operations,region_15,Bachelor's,m,sourcing,1,38,3,3,1,0,62
31297,Operations,region_5,Bachelor's,m,other,1,33,1,7,0,0,59
65076,Operations,region_2,Bachelor's,m,other,1,53,5,23,0,0,62
24599,Operations,region_26,Bachelor's,m,sourcing,1,27,,1,1,0,58
66502,Operations,region_22,Bachelor's,f,other,2,38,5,4,1,0,59
18782,Operations,region_10,Bachelor's,m,other,1,36,3,7,0,0,55
46,Operations,region_22,Bachelor's,m,other,2,28,2,6,0,0,56
36595,Operations,region_22,Bachelor's,m,referred,1,33,3,7,1,0,58
7177,Operations,region_7,Bachelor's,f,other,1,37,2,4,0,0,57
31557,Operations,region_2,Bachelor's,f,referred,1,38,3,11,0,0,59
50187,Operations,region_13,Bachelor's,m,other,1,38,5,3,0,0,54
27609,Operations,region_6,Bachelor's,f,other,1,37,3,10,0,0,58
38533,Operations,region_21,Bachelor's,m,sourcing,1,33,4,3,0,0,60
25660,Operations,region_2,Bachelor's,f,other,1,26,5,3,1,0,64
12779,Operations,region_17,Bachelor's,m,sourcing,1,40,4,7,1,0,60
5754,Operations,region_12,Bachelor's,f,sourcing,1,35,5,5,1,0,58
9580,Operations,region_27,Bachelor's,m,other,1,26,,1,0,0,59
32662,Operations,region_32,Bachelor's,f,sourcing,1,42,3,10,0,0,62
50005,Operations,region_2,Bachelor's,m,other,3,31,2,6,0,0,60
44795,Operations,region_15,Bachelor's,m,sourcing,1,26,,1,0,0,56
3785,Operations,region_30,Bachelor's,m,sourcing,1,34,3,10,0,0,63
1332,Operations,region_7,Bachelor's,f,sourcing,1,32,3,6,0,0,54
68369,Operations,region_15,Bachelor's,m,other,2,31,4,8,1,0,56
50898,Operations,region_2,Bachelor's,f,sourcing,1,40,4,2,1,0,56
55485,Operations,region_22,Bachelor's,m,sourcing,1,36,4,3,0,0,59
29491,Operations,region_2,Bachelor's,f,sourcing,1,34,3,4,0,0,60
20332,Operations,region_22,Bachelor's,f,sourcing,1,33,4,7,0,0,67
48215,Operations,region_4,Bachelor's,f,sourcing,1,35,5,8,1,0,60
74404,Operations,region_7,Bachelor's,f,sourcing,2,33,3,7,1,0,58
46273,Operations,region_29,Bachelor's,m,other,2,41,5,3,1,0,58
69502,Operations,region_4,Bachelor's,m,other,1,27,3,5,0,0,59
39919,Operations,region_22,Bachelor's,f,referred,1,29,,1,0,0,57
38727,Operations,region_19,Bachelor's,m,sourcing,1,47,4,5,0,0,59
53951,Operations,region_3,Bachelor's,m,sourcing,1,45,3,4,0,0,60
29842,Operations,region_27,Bachelor's,m,sourcing,2,31,3,6,1,0,58
44166,Operations,region_3,Bachelor's,f,sourcing,1,29,3,5,0,0,56
65308,Operations,region_2,Bachelor's,m,other,2,31,3,4,0,0,63
42670,Operations,region_15,Bachelor's,f,other,1,29,5,2,0,0,58
6056,Operations,region_11,Bachelor's,m,sourcing,2,32,5,8,1,0,57
26476,Operations,region_28,Bachelor's,f,other,1,34,3,5,0,0,61
25298,Operations,region_22,Bachelor's,m,sourcing,1,45,4,6,0,0,59
69204,Operations,region_2,Bachelor's,f,other,1,29,4,3,0,0,61
17234,Operations,region_17,Bachelor's,f,other,1,31,5,3,1,0,57
70931,Operations,region_2,Bachelor's,m,sourcing,1,38,5,2,1,0,56
51588,Operations,region_7,Bachelor's,m,sourcing,1,29,4,2,1,0,62
31336,Operations,region_7,Bachelor's,f,other,1,37,4,3,0,0,61
30499,Operations,region_2,Bachelor's,f,sourcing,1,37,3,4,0,0,54
30289,Operations,region_26,Bachelor's,m,sourcing,1,39,5,2,1,0,59
57021,Operations,region_11,Bachelor's,f,other,1,28,3,2,0,0,55
55640,Operations,region_13,Bachelor's,m,other,1,28,4,4,0,0,65
37802,Operations,region_6,Bachelor's,f,sourcing,1,49,3,3,0,0,60
69738,Operations,region_4,Bachelor's,f,other,1,34,4,8,0,0,60
30467,Operations,region_27,Bachelor's,f,other,1,35,3,10,0,0,63
17242,Operations,region_7,Bachelor's,m,other,1,32,3,5,1,0,65
58971,Operations,region_2,Bachelor's,f,other,2,38,2,9,0,0,64
31514,Operations,region_15,Bachelor's,f,other,1,40,5,7,0,0,60
49838,Operations,region_15,Bachelor's,m,sourcing,2,37,3,8,0,0,61
31417,Operations,region_29,Bachelor's,f,sourcing,1,37,5,2,1,0,57
64558,Operations,region_15,Bachelor's,m,other,1,29,2,4,0,0,59
68351,Operations,region_13,Bachelor's,m,sourcing,1,33,4,4,1,0,69
23902,Operations,region_2,Bachelor's,m,sourcing,1,41,5,7,1,0,59
22763,Operations,region_27,Bachelor's,f,sourcing,1,33,5,6,1,0,57
7431,Operations,region_19,Bachelor's,m,other,1,30,3,3,0,0,56
45642,Operations,region_22,Bachelor's,m,sourcing,1,32,1,6,0,0,61
13863,Operations,region_29,Bachelor's,m,sourcing,1,28,1,2,0,0,64
52592,Operations,region_23,Bachelor's,m,other,1,40,3,7,0,0,62
10892,Operations,region_2,Bachelor's,m,sourcing,2,38,5,8,0,0,63
49832,Operations,region_22,Bachelor's,m,sourcing,1,33,3,6,1,1,98
30616,Operations,region_4,Bachelor's,m,other,1,44,3,4,0,0,61
76804,Operations,region_32,Bachelor's,f,other,1,30,5,2,1,0,58
44465,Operations,region_28,Bachelor's,f,sourcing,1,33,5,8,1,0,55
29117,Operations,region_7,Bachelor's,m,other,1,37,3,5,1,0,61
48621,Operations,region_16,Bachelor's,f,other,1,32,4,6,0,0,57
26754,Operations,region_22,Bachelor's,m,other,1,55,3,9,0,0,62
51459,Operations,region_32,Bachelor's,f,other,1,33,3,7,0,0,56
55025,Operations,region_16,Bachelor's,f,sourcing,1,30,2,7,1,0,58
28093,Operations,region_2,Bachelor's,m,sourcing,1,40,5,7,1,0,60
45659,Operations,region_28,Bachelor's,f,other,1,36,3,8,0,0,62
45348,Operations,region_7,Bachelor's,f,sourcing,2,30,3,6,0,0,63
11420,Operations,region_2,Bachelor's,f,other,1,35,5,3,1,0,56
25670,Operations,region_19,Bachelor's,f,other,1,30,1,6,0,0,58
38891,Operations,region_29,Bachelor's,f,other,1,28,3,2,0,0,62
39455,Operations,region_22,Bachelor's,m,other,2,33,3,3,0,0,60
69626,Operations,region_32,Bachelor's,f,sourcing,1,32,1,7,1,0,58
76170,Operations,region_5,Bachelor's,m,other,1,27,3,4,0,0,60
27674,Operations,region_2,Bachelor's,f,sourcing,2,56,5,19,0,0,72
1494,Operations,region_13,Bachelor's,f,sourcing,1,30,3,7,0,0,57
19469,Operations,region_2,Bachelor's,m,sourcing,1,47,4,6,1,0,62
36560,Operations,region_21,Bachelor's,m,sourcing,1,33,3,6,0,0,63
47952,Operations,region_19,Bachelor's,f,sourcing,1,40,4,12,0,0,55
32630,Operations,region_2,Bachelor's,m,sourcing,1,27,3,4,1,0,64
13550,Operations,region_12,Bachelor's,f,other,2,32,2,6,0,0,73
12022,Operations,region_15,Bachelor's,m,other,2,33,5,5,1,0,63
56178,Operations,region_19,Bachelor's,m,other,1,33,5,6,1,0,62
77244,Operations,region_9,Bachelor's,m,other,1,29,2,5,1,0,59
28465,Operations,region_26,Bachelor's,m,sourcing,1,31,1,3,0,0,55
4263,Operations,region_2,Bachelor's,m,other,1,58,5,14,1,0,58
30711,Operations,region_15,Bachelor's,m,sourcing,1,44,5,4,1,0,62
1182,Operations,region_2,Bachelor's,m,sourcing,1,31,4,7,1,0,59
35310,Operations,region_22,Bachelor's,f,other,2,47,1,4,1,0,61
7559,Operations,region_11,Bachelor's,f,sourcing,1,25,3,2,0,0,61
3920,Operations,region_6,Bachelor's,m,other,1,30,,1,1,0,61
43444,Operations,region_20,Bachelor's,m,other,1,30,5,6,0,0,61
67870,Operations,region_5,Bachelor's,m,other,1,25,1,2,0,0,64
11825,Operations,region_22,Bachelor's,m,other,3,29,,1,0,0,69
1660,Operations,region_7,Bachelor's,f,other,1,29,5,3,1,0,59
48833,Operations,region_31,Bachelor's,m,sourcing,1,32,4,6,1,0,62
38507,Operations,region_31,Bachelor's,f,other,1,34,3,8,0,0,61
46738,Operations,region_22,Bachelor's,f,other,1,34,4,9,1,0,60
72468,Operations,region_31,Bachelor's,f,other,1,39,4,9,0,0,61
49425,Operations,region_26,Bachelor's,m,sourcing,1,33,4,4,1,0,58
14885,Operations,region_21,Bachelor's,m,other,1,31,5,3,1,0,62
15597,Operations,region_14,Bachelor's,f,other,2,28,5,2,0,0,74
39377,Operations,region_32,Bachelor's,m,sourcing,1,27,,1,0,0,63
58013,Operations,region_4,Bachelor's,f,other,1,32,5,8,1,0,63
53557,Operations,region_32,Bachelor's,m,other,1,30,4,5,0,0,57
41464,Operations,region_24,Bachelor's,m,sourcing,1,33,5,2,1,0,62
74781,Operations,region_31,Bachelor's,f,sourcing,1,31,3,4,0,0,64
4341,Operations,region_2,Bachelor's,f,other,1,47,3,3,0,0,69
19016,Operations,region_21,Bachelor's,m,other,2,34,5,3,1,0,58
33974,Operations,region_32,Bachelor's,m,other,2,28,5,3,1,0,62
25008,Operations,region_2,Bachelor's,f,sourcing,1,33,2,7,0,0,53
25009,Operations,region_4,Bachelor's,f,other,1,32,3,3,1,0,61
29566,Operations,region_13,Bachelor's,f,sourcing,1,32,3,6,1,0,91
73153,Operations,region_22,Bachelor's,m,other,1,37,4,3,0,0,58
23376,Operations,region_34,Bachelor's,m,sourcing,1,31,1,3,0,0,55
32646,Operations,region_16,Bachelor's,m,other,1,33,4,2,0,0,59
77157,Operations,region_27,Bachelor's,f,other,1,34,3,8,1,0,59
52470,Operations,region_5,Bachelor's,m,other,1,31,4,4,1,0,60
2803,Operations,region_13,Bachelor's,f,other,1,46,3,7,1,0,61
27899,Operations,region_22,Bachelor's,m,sourcing,1,29,,1,0,0,63
29946,Operations,region_8,Bachelor's,f,sourcing,1,28,3,3,0,0,59
36631,Operations,region_2,Bachelor's,m,sourcing,1,41,3,4,0,0,62
1302,Operations,region_2,Bachelor's,f,other,1,32,4,3,0,0,62
17421,Operations,region_2,Bachelor's,m,sourcing,1,49,3,17,0,0,57
59472,Operations,region_2,Bachelor's,f,sourcing,1,57,5,3,0,0,56
28174,Operations,region_13,Bachelor's,m,other,1,30,3,7,1,0,58
13590,Operations,region_22,Bachelor's,m,sourcing,1,29,4,3,0,0,58
48937,Operations,region_13,Bachelor's,f,sourcing,1,35,2,10,0,0,57
74305,Operations,region_22,Bachelor's,m,other,1,27,,1,1,0,62
52475,Operations,region_16,Bachelor's,f,other,1,32,3,2,0,0,64
52937,Operations,region_20,Bachelor's,f,other,1,34,4,7,0,0,61
26687,Operations,region_2,Bachelor's,f,other,1,37,4,4,1,0,62
57320,Operations,region_26,Bachelor's,m,other,1,39,5,2,0,0,59
37653,Operations,region_2,Bachelor's,f,other,2,32,2,9,0,0,60
19005,Operations,region_22,Bachelor's,f,other,1,33,4,6,1,0,64
72681,Operations,region_19,Bachelor's,f,other,1,41,4,11,0,0,59
65224,Operations,region_32,Bachelor's,f,other,1,30,2,4,0,0,63
8303,Operations,region_26,Bachelor's,f,sourcing,1,35,5,10,1,0,57
43518,Operations,region_2,Bachelor's,m,sourcing,1,30,3,3,1,0,58
46006,Operations,region_7,Bachelor's,m,sourcing,2,32,4,3,1,0,60
19211,Operations,region_7,Bachelor's,m,other,1,32,4,5,1,0,57
3564,Operations,region_11,Bachelor's,f,other,1,34,3,8,1,0,63
47661,Operations,region_26,Bachelor's,f,other,1,26,3,3,1,0,57
70253,Operations,region_29,Bachelor's,m,sourcing,1,30,4,4,0,0,61
57622,Operations,region_14,Bachelor's,m,sourcing,1,36,5,7,1,0,65
24407,Operations,region_15,Bachelor's,m,other,1,34,5,4,1,0,57
2652,Operations,region_31,Bachelor's,f,other,2,29,3,5,0,0,66
63277,Operations,region_7,Bachelor's,f,sourcing,1,28,2,4,0,0,65
68941,Operations,region_7,Bachelor's,m,other,1,57,5,26,0,0,61
14876,Operations,region_2,Bachelor's,f,other,1,53,5,18,0,0,62
47579,Operations,region_2,Bachelor's,f,sourcing,2,36,3,9,0,0,57
21992,Operations,region_15,Bachelor's,m,sourcing,1,39,4,8,0,0,57
41102,Operations,region_4,Bachelor's,m,sourcing,1,34,4,3,1,0,62
40230,Operations,region_23,Bachelor's,f,sourcing,1,35,3,9,0,0,98
11334,Operations,region_27,Bachelor's,f,other,1,26,3,3,1,0,62
5776,Operations,region_17,Bachelor's,f,sourcing,4,36,3,10,0,0,60
18139,Operations,region_8,Bachelor's,f,sourcing,1,28,4,4,1,0,59
40629,Operations,region_15,Bachelor's,f,other,2,39,1,5,1,0,60
72131,Operations,region_32,Bachelor's,m,sourcing,1,33,3,5,1,0,55
70078,Operations,region_2,Bachelor's,f,other,1,43,5,5,1,0,58
76405,Operations,region_2,Bachelor's,m,sourcing,1,34,3,6,0,0,56
33658,Operations,region_13,Bachelor's,f,other,1,41,2,14,1,0,57
226,Operations,region_9,Bachelor's,m,sourcing,1,26,4,2,0,0,58
39778,Operations,region_12,Bachelor's,m,sourcing,2,34,3,5,0,0,60
67486,Operations,region_7,Bachelor's,m,sourcing,2,34,4,7,1,0,58
30316,Operations,region_13,Bachelor's,m,sourcing,1,29,4,5,1,0,54
16952,Operations,region_31,Bachelor's,m,other,1,34,4,6,0,0,61
47260,Operations,region_31,Bachelor's,m,sourcing,1,40,2,6,0,0,61
14468,Operations,region_22,Bachelor's,m,other,1,26,4,4,0,0,60
47381,Operations,region_2,Bachelor's,f,other,2,36,4,2,1,0,61
48569,Operations,region_22,Bachelor's,m,other,1,28,3,3,0,0,64
47727,Operations,region_19,Bachelor's,f,sourcing,1,30,4,6,1,0,53
56324,Operations,region_2,Bachelor's,m,other,1,39,3,2,0,0,60
54971,Operations,region_2,Bachelor's,f,sourcing,1,47,4,6,1,0,62
68584,Operations,region_26,Bachelor's,m,sourcing,1,28,,1,1,0,60
6963,Operations,region_20,Bachelor's,m,other,1,25,5,2,0,0,60
11723,Operations,region_22,Bachelor's,m,sourcing,2,46,1,2,0,0,60
57486,Operations,region_22,Bachelor's,f,sourcing,1,42,4,7,0,0,62
54892,Operations,region_22,Bachelor's,m,sourcing,1,52,3,14,0,0,59
34702,Operations,region_27,Bachelor's,m,sourcing,1,30,,1,0,0,55
30637,Operations,region_2,Bachelor's,m,sourcing,1,41,2,2,0,0,59
31446,Operations,region_15,Bachelor's,f,other,1,31,,1,1,0,59
35575,Operations,region_22,Bachelor's,f,sourcing,2,29,5,6,0,1,70
26092,Operations,region_28,Bachelor's,m,sourcing,1,26,3,2,0,0,58
64608,Operations,region_32,Bachelor's,f,other,1,35,4,3,1,0,59
58133,Operations,region_2,Bachelor's,f,sourcing,1,52,3,19,0,0,61
77384,Operations,region_2,Bachelor's,m,sourcing,2,29,4,3,1,0,55
1345,Operations,region_27,Bachelor's,m,sourcing,1,43,2,12,1,0,58
6335,Operations,region_2,Bachelor's,m,sourcing,1,27,4,2,0,0,59
19560,Operations,region_32,Bachelor's,m,sourcing,1,36,5,9,1,0,61
62054,Operations,region_22,Bachelor's,m,other,2,29,3,8,0,0,65
10356,Operations,region_12,Bachelor's,f,sourcing,1,32,3,3,0,0,56
21088,Operations,region_31,Bachelor's,m,sourcing,1,35,5,9,0,0,58
16205,Operations,region_22,Bachelor's,f,sourcing,1,29,3,2,1,0,61
25705,Operations,region_15,Bachelor's,m,sourcing,1,33,2,2,0,0,59
1833,Operations,region_15,Bachelor's,m,sourcing,1,40,3,7,1,0,62
42903,Operations,region_7,Bachelor's,m,other,1,51,3,3,1,0,57
2470,Operations,region_19,Bachelor's,m,sourcing,2,44,5,2,1,0,59
4241,Operations,region_19,Bachelor's,f,other,1,34,5,6,1,0,61
2280,Operations,region_22,Bachelor's,m,other,1,45,5,15,0,0,58
47211,Operations,region_6,Bachelor's,f,sourcing,1,30,5,6,1,0,59
78196,Operations,region_13,Bachelor's,m,sourcing,2,25,,1,0,0,57
28036,Operations,region_31,Bachelor's,m,other,1,44,3,6,1,0,57
56228,Operations,region_21,Bachelor's,m,other,1,28,3,4,0,0,61
38516,Operations,region_15,Bachelor's,f,other,1,39,3,8,0,0,63
54590,Operations,region_31,Bachelor's,f,other,1,34,5,2,0,0,59
50460,Operations,region_2,Bachelor's,f,sourcing,1,59,3,19,0,0,58
19039,Operations,region_5,Bachelor's,f,sourcing,1,31,4,3,1,0,57
5401,Operations,region_7,Bachelor's,f,other,1,25,5,2,1,0,59
57056,Operations,region_15,Bachelor's,m,other,1,39,5,11,1,0,66
27875,Operations,region_13,Bachelor's,m,other,1,39,4,10,1,0,66
26315,Operations,region_15,Bachelor's,m,other,1,50,3,5,0,0,57
77277,Operations,region_17,Bachelor's,m,other,1,40,3,9,0,0,57
25054,Operations,region_8,Bachelor's,f,sourcing,2,26,,1,1,0,58
14927,Operations,region_4,Bachelor's,f,sourcing,1,35,3,8,1,0,61
37859,Operations,region_26,Bachelor's,f,other,1,43,4,9,1,0,62
183,Operations,region_31,Bachelor's,m,other,1,31,5,2,1,0,55
30547,Operations,region_26,Bachelor's,m,sourcing,1,31,3,2,0,0,60
33283,Operations,region_22,Bachelor's,f,sourcing,1,34,3,6,1,0,56
19350,Operations,region_13,Bachelor's,f,other,2,38,3,8,1,1,53
2282,Operations,region_27,Bachelor's,f,other,1,35,4,10,1,0,59
65052,Operations,region_27,Bachelor's,m,sourcing,1,32,5,4,1,0,57
42451,Operations,region_19,Bachelor's,f,other,1,35,4,3,1,0,56
77105,Operations,region_2,Bachelor's,m,other,1,34,5,2,1,0,56
47331,Operations,region_22,Bachelor's,m,sourcing,1,27,5,4,0,0,56
45022,Operations,region_5,Bachelor's,f,other,1,31,1,4,0,0,60
22162,Operations,region_6,Bachelor's,m,other,1,37,3,4,1,0,59
38432,Operations,region_32,Bachelor's,f,other,1,39,3,5,0,0,61
9208,Operations,region_26,Bachelor's,m,sourcing,1,35,4,7,0,0,56
75045,Operations,region_26,Bachelor's,m,other,1,25,3,2,0,1,77
58786,Operations,region_7,Bachelor's,m,sourcing,1,25,3,2,0,0,62
36966,Operations,region_33,Bachelor's,m,sourcing,1,33,3,6,0,0,61
15787,Operations,region_2,Bachelor's,f,other,2,52,3,2,0,0,56
21574,Operations,region_2,Bachelor's,f,sourcing,2,32,1,4,0,0,63
9526,Operations,region_8,Bachelor's,f,other,1,29,3,2,1,0,62
71084,Operations,region_8,Bachelor's,m,other,1,44,3,2,1,0,59
28453,Operations,region_26,Bachelor's,m,other,1,26,4,2,0,0,60
11192,Operations,region_31,Bachelor's,m,other,1,28,,1,0,0,56
57873,Operations,region_32,Bachelor's,m,sourcing,1,34,3,8,0,0,63
73254,Operations,region_2,Bachelor's,f,sourcing,2,60,1,9,0,0,57
18683,Operations,region_22,Bachelor's,f,other,1,30,4,8,1,0,59
40341,Operations,region_2,Bachelor's,m,other,1,37,2,6,0,0,62
54248,Operations,region_20,Bachelor's,m,other,1,28,,1,0,0,63
20054,Operations,region_22,Bachelor's,f,sourcing,1,28,2,4,0,0,63
18734,Operations,region_22,Bachelor's,m,other,1,25,1,2,0,0,56
53452,Operations,region_31,Bachelor's,f,sourcing,1,29,,1,0,0,60
21686,Operations,region_34,Bachelor's,f,sourcing,1,35,5,2,1,0,57
41647,Operations,region_27,Bachelor's,f,sourcing,1,28,,1,0,0,62
75224,Operations,region_2,Bachelor's,f,other,1,34,5,7,1,0,62
67537,Operations,region_13,Bachelor's,m,other,1,32,4,5,0,0,54
25039,Operations,region_14,Bachelor's,m,sourcing,1,37,5,6,1,0,62
45716,Operations,region_8,Bachelor's,m,other,1,29,5,4,1,0,61
55447,Operations,region_32,Bachelor's,m,other,1,33,5,3,0,0,59
61094,Operations,region_2,Bachelor's,m,sourcing,2,33,5,8,1,0,62
49528,Operations,region_26,Bachelor's,f,sourcing,1,36,4,10,0,0,59
355,Operations,region_15,Bachelor's,m,other,1,38,3,3,1,0,57
50907,Operations,region_34,Bachelor's,m,other,1,27,,1,0,0,62
4514,Operations,region_7,Bachelor's,m,sourcing,1,36,5,9,1,0,59
36250,Operations,region_15,Bachelor's,m,other,1,39,3,6,1,0,60
8879,Operations,region_2,Bachelor's,f,other,2,48,4,9,0,0,63
73974,Operations,region_8,Bachelor's,f,other,1,28,5,5,1,0,55
25650,Operations,region_29,Bachelor's,f,other,1,28,,1,0,0,60
69741,Operations,region_2,Bachelor's,m,other,1,38,5,5,1,0,57
55318,Operations,region_16,Bachelor's,m,sourcing,1,26,5,4,0,0,57
42905,Operations,region_32,Bachelor's,m,other,1,26,5,3,1,0,55
32829,Operations,region_26,Bachelor's,m,other,2,32,4,5,0,0,63
13836,Operations,region_13,Bachelor's,f,other,1,40,5,6,1,0,57
14155,Operations,region_2,Bachelor's,m,other,2,34,4,7,0,0,61
27085,Operations,region_15,Bachelor's,m,sourcing,2,48,3,19,0,0,57
30885,Operations,region_15,Bachelor's,m,other,2,29,,1,0,0,71
3014,Operations,region_2,Bachelor's,m,sourcing,1,30,1,2,0,0,57
29517,Operations,region_22,Bachelor's,m,other,1,35,5,5,1,0,60
28070,Operations,region_15,Bachelor's,f,other,1,34,3,10,1,0,53
57829,Operations,region_15,Bachelor's,m,sourcing,1,50,3,3,1,0,55
45455,Operations,region_11,Bachelor's,f,other,1,35,3,2,0,0,65
38236,Operations,region_19,Bachelor's,m,other,1,33,5,6,0,0,60
65268,Operations,region_12,Bachelor's,m,other,1,34,4,3,1,0,61
6139,Operations,region_16,Bachelor's,f,other,1,35,5,4,1,0,62
42320,Operations,region_29,Bachelor's,m,other,1,27,5,2,0,0,62
73362,Operations,region_27,Bachelor's,m,sourcing,1,48,5,4,0,0,56
28870,Operations,region_2,Bachelor's,m,other,1,45,3,7,0,0,58
58146,Operations,region_22,Bachelor's,m,other,2,44,4,5,0,0,73
16782,Operations,region_22,Bachelor's,f,sourcing,1,29,,1,0,0,64
52715,Operations,region_26,Bachelor's,m,other,1,37,5,5,0,0,54
37910,Operations,region_14,Bachelor's,m,sourcing,1,30,3,4,0,0,61
27515,Operations,region_21,Bachelor's,m,sourcing,1,39,4,10,0,0,59
24993,Operations,region_15,Bachelor's,m,sourcing,1,47,1,15,0,0,62
35404,Operations,region_2,Bachelor's,f,other,1,30,4,5,1,0,56
36824,Operations,region_22,Bachelor's,f,referred,1,29,3,4,0,0,57
5904,Operations,region_19,Bachelor's,m,other,1,42,3,7,0,0,58
26513,Operations,region_26,Bachelor's,m,other,1,29,3,4,0,0,59
52291,Operations,region_15,Bachelor's,m,other,2,27,3,2,0,0,61
60689,Operations,region_22,Bachelor's,m,other,1,47,1,19,0,0,63
64863,Operations,region_7,Bachelor's,f,other,1,30,2,4,0,0,55
32303,Operations,region_25,Bachelor's,m,sourcing,1,29,4,4,0,0,61
28108,Operations,region_22,Bachelor's,m,other,1,28,4,4,1,0,63
70210,Operations,region_34,Bachelor's,m,sourcing,1,38,3,9,0,0,62
1983,Operations,region_22,Bachelor's,m,sourcing,1,26,3,4,1,0,59
16370,Operations,region_2,Bachelor's,m,sourcing,1,54,5,25,1,0,55
34614,Operations,region_22,Bachelor's,m,other,1,46,3,6,0,0,60
60704,Operations,region_24,Bachelor's,f,sourcing,1,30,3,2,1,0,60
38326,Operations,region_2,Bachelor's,f,other,1,37,2,4,1,0,58
64556,Operations,region_15,Bachelor's,f,other,1,51,3,21,0,0,55
14078,Operations,region_15,Bachelor's,f,sourcing,1,33,5,6,1,0,59
53660,Operations,region_29,Bachelor's,f,other,1,30,1,4,0,0,58
23711,Operations,region_25,Bachelor's,f,sourcing,2,33,3,6,0,0,62
63977,Operations,region_22,Bachelor's,m,other,2,25,,1,1,1,55
18921,Operations,region_24,Bachelor's,f,other,1,35,3,3,1,0,56
2616,Operations,region_23,Bachelor's,f,other,1,29,5,4,1,0,59
45666,Operations,region_22,Bachelor's,m,sourcing,1,25,3,3,1,1,57
52890,Operations,region_2,Bachelor's,f,other,1,30,1,4,1,0,57
10375,Operations,region_22,Bachelor's,m,other,1,44,4,17,0,0,59
29891,Operations,region_13,Bachelor's,f,other,1,39,3,6,0,0,58
38504,Operations,region_15,Bachelor's,f,referred,3,37,5,3,1,0,59
8982,Operations,region_15,Bachelor's,m,sourcing,1,34,2,6,0,0,57
61498,Operations,region_2,Bachelor's,m,other,1,45,2,16,0,0,59
63593,Operations,region_4,Bachelor's,m,sourcing,1,31,5,6,1,0,65
60508,Operations,region_2,Bachelor's,f,sourcing,1,31,1,7,1,0,64
10709,Operations,region_21,Bachelor's,m,sourcing,1,44,3,14,0,0,58
